,1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,Id,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleCondition,SalePrice,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
887,872,521,0,1,3,0,TA,3,0.0,0.0,6,6,0.0,0.0,TA,816.0,1,2,2,4,0,Gd,TA,8,8,4,NFQu,0,2,1,6,300.0,1.0,NG,0,NG,0,0,1393,1,1,TA,0,888,1,TA,3,0,16466,4,59.0,0,0,50,3,0.0,3,1,0,4,7,0,7,5,2,0,NPool,1,1,4,135500.0,8,265,1,8,816.0,0,121,1955,1955,2008
888,2217,0,0,1,4,0,Gd,3,351.0,823.0,0,5,1.0,0.0,TA,1043.0,1,2,2,4,0,Gd,Gd,13,14,4,TA,1,2,2,6,621.0,2.0,NG,0,NG,0,0,2217,0,1,Ex,2,889,1,Gd,3,1,15865,4,95.0,0,0,20,3,0.0,3,1,0,10,12,207,6,8,2,0,NPool,5,0,4,268000.0,8,224,1,8,2217.0,0,81,1970,1970,2007
889,1505,0,162,1,2,0,TA,3,1024.0,0.0,1,6,1.0,0.0,TA,481.0,1,1,2,4,0,TA,TA,13,14,4,TA,1,1,1,6,505.0,2.0,NG,0,NG,0,0,1505,0,1,Ex,2,890,1,TA,3,0,12160,4,128.0,3,0,20,3,90.0,1,1,0,2,12,0,4,6,2,0,NPool,1,3,4,149500.0,8,0,1,6,1505.0,0,0,1953,1953,2009
890,672,252,0,1,3,0,TA,2,0.0,0.0,6,6,0.0,0.0,TA,672.0,1,0,2,4,0,Gd,TA,8,8,2,Po,1,1,1,6,576.0,2.0,NG,0,NG,0,0,924,0,1,Ex,0,891,1,TA,3,0,8064,0,60.0,3,0,50,3,0.0,3,3,2000,7,12,0,7,5,2,0,NPool,1,1,4,122900.0,8,0,1,6,672.0,0,0,1949,2006,2007
891,918,765,0,1,3,0,TA,3,226.0,500.0,3,5,0.0,0.0,TA,192.0,1,2,2,4,0,TA,TA,6,6,4,TA,1,1,2,6,440.0,2.0,NG,0,NG,0,0,1683,1,1,Gd,5,892,1,TA,3,0,11184,4,70.0,3,0,60,3,92.0,1,1,0,7,19,0,5,6,2,0,NPool,1,3,4,172500.0,8,0,1,7,918.0,0,243,1978,1978,2009
892,1068,0,0,1,3,0,TA,3,663.0,0.0,2,6,0.0,1.0,TA,396.0,1,2,2,4,0,TA,TA,6,6,2,NFQu,0,1,1,6,264.0,1.0,NG,0,NG,0,0,1068,0,1,TA,2,893,1,TA,3,0,8414,4,70.0,3,0,20,3,0.0,3,1,0,2,19,0,8,6,2,0,NPool,1,3,4,154500.0,8,0,1,6,1059.0,0,192,1963,2003,2006
893,1383,0,0,1,3,0,TA,2,1064.0,0.0,1,6,1.0,0.0,Gd,319.0,1,4,2,4,0,TA,TA,13,10,0,Gd,1,2,1,6,354.0,1.0,NG,0,NG,0,0,1383,0,1,TA,2,894,1,TA,3,0,13284,4,68.0,3,0,20,3,0.0,3,1,0,6,19,116,5,5,2,0,NPool,1,1,4,165000.0,8,0,1,6,1383.0,0,511,1954,1954,2008
894,1535,0,0,1,4,2,NoBsmt,4,0.0,0.0,4,4,0.0,0.0,NoBsmt,0.0,1,2,2,4,0,TA,TA,9,10,4,NFQu,0,3,2,6,400.0,2.0,NG,0,NG,0,0,1535,0,1,TA,2,895,2,TA,0,0,7018,4,64.0,3,0,90,3,0.0,3,1,0,6,20,0,5,5,2,0,NPool,1,1,2,118858.0,8,0,1,8,0.0,0,0,1979,1979,2009
895,983,813,0,1,4,0,TA,3,400.0,0.0,1,6,1.0,0.0,TA,380.0,1,2,2,4,0,TA,TA,6,6,4,TA,1,1,1,6,483.0,2.0,NG,0,NG,0,0,1796,1,1,TA,5,896,1,TA,3,0,7056,4,71.0,3,0,60,3,415.0,1,1,0,10,12,50,5,6,2,0,NPool,1,3,4,140000.0,8,0,1,8,780.0,0,0,1963,1963,2008
896,951,0,0,0,2,0,TA,3,285.0,0.0,0,6,0.0,0.0,TA,666.0,0,2,2,4,0,TA,TA,13,14,4,NFQu,0,0,1,6,327.0,1.0,NG,0,NG,0,0,951,0,1,Ex,2,897,1,TA,3,0,8765,4,50.0,3,0,30,4,0.0,3,1,0,4,9,28,6,4,2,0,NPool,1,1,0,106500.0,8,0,1,6,951.0,0,0,1936,1950,2006
897,1120,1120,0,1,6,2,NoBsmt,4,0.0,0.0,4,4,0.0,0.0,NoBsmt,0.0,1,1,2,4,0,TA,TA,9,10,4,NFQu,0,3,2,6,528.0,2.0,NG,0,NG,0,0,2240,0,1,TA,5,898,2,TA,3,0,7018,4,64.0,3,0,90,3,0.0,3,1,0,6,20,0,5,5,2,0,NPool,1,1,2,142953.0,8,0,1,12,0.0,0,154,1979,1979,2009
898,2364,0,0,1,2,0,TA,1,2188.0,0.0,2,6,1.0,0.0,Ex,142.0,1,2,2,4,0,TA,Ex,12,13,4,Gd,2,2,2,6,820.0,3.0,NG,0,NG,0,0,2364,1,1,Ex,2,899,1,Ex,3,0,12919,4,100.0,0,0,20,3,760.0,4,1,0,3,16,67,5,9,2,0,NPool,1,3,5,611657.0,6,0,1,11,2330.0,0,0,2009,2010,2010
899,1236,0,0,1,3,0,TA,3,465.0,0.0,1,6,0.0,0.0,TA,447.0,1,1,2,4,0,TA,TA,6,10,4,TA,1,1,1,6,288.0,1.0,NG,0,NG,0,0,1236,0,1,TA,2,900,1,TA,3,0,6993,4,65.0,3,0,20,3,0.0,3,1,0,6,19,0,7,5,2,0,NPool,1,1,4,135000.0,8,0,1,6,912.0,0,0,1961,1994,2006
900,858,0,0,1,2,0,TA,3,322.0,0.0,0,6,0.0,0.0,TA,536.0,1,2,2,4,0,TA,TA,6,6,4,NFQu,0,1,1,6,684.0,1.0,NG,0,NG,0,0,858,0,1,TA,2,901,1,TA,3,0,7340,4,68.0,0,0,20,3,0.0,3,1,0,6,12,0,6,4,2,0,NPool,1,1,4,110000.0,8,0,1,4,858.0,0,0,1971,1971,2007
901,1306,0,0,1,2,0,TA,2,860.0,0.0,1,6,1.0,0.0,TA,132.0,1,2,2,4,0,Gd,TA,8,8,4,NFQu,0,1,1,6,756.0,1.0,NG,0,NG,0,0,1306,0,1,TA,2,902,1,TA,3,0,8712,4,64.0,0,0,20,3,0.0,3,1,0,5,12,0,7,5,2,0,NPool,1,3,4,153000.0,8,0,1,5,992.0,0,0,1957,2000,2009
902,807,702,0,1,3,0,TA,3,0.0,0.0,6,6,0.0,0.0,Gd,783.0,1,2,2,4,0,TA,Gd,12,13,4,Gd,1,2,2,6,393.0,2.0,NG,0,NG,0,0,1509,1,1,Ex,5,903,1,Gd,3,0,7875,4,63.0,3,0,60,3,0.0,3,1,0,7,8,75,5,7,2,0,NPool,1,1,4,180000.0,8,0,1,8,783.0,0,0,2003,2003,2006
903,1670,0,0,1,3,0,TA,3,0.0,0.0,6,6,0.0,0.0,Gd,1670.0,1,2,2,4,0,TA,Gd,12,13,4,Gd,1,2,2,6,690.0,3.0,NG,0,NG,0,0,1670,0,1,Ex,2,904,1,Gd,1,0,14859,1,50.0,0,0,20,3,27.0,1,1,0,8,8,60,5,7,2,0,NPool,1,3,5,240000.0,6,0,1,7,1670.0,0,144,2006,2006,2006
904,902,0,0,1,3,0,TA,3,599.0,0.0,2,6,0.0,0.0,TA,277.0,1,2,2,4,0,TA,TA,6,14,2,NFQu,0,1,1,6,288.0,1.0,NG,0,NG,0,0,902,0,1,TA,2,905,1,TA,3,0,6173,4,68.0,0,0,20,3,75.0,1,1,0,8,19,0,6,5,2,0,NPool,1,1,4,125500.0,8,0,1,6,876.0,0,0,1967,1967,2007
905,1063,0,0,1,3,0,TA,3,354.0,290.0,5,3,1.0,0.0,TA,412.0,1,2,2,4,164,TA,TA,6,6,2,NFQu,0,1,1,6,280.0,1.0,NG,0,NG,0,0,1063,0,1,TA,2,906,1,TA,3,0,9920,4,80.0,3,0,20,3,110.0,4,1,0,2,12,0,5,5,2,0,NPool,1,1,4,128000.0,8,0,1,6,1056.0,0,0,1954,1954,2010
906,1636,0,0,1,3,0,TA,3,63.0,0.0,2,6,1.0,0.0,Gd,1560.0,1,2,2,4,0,TA,Gd,12,13,4,Gd,1,2,2,6,865.0,3.0,NG,0,NG,0,0,1636,0,1,Ex,2,907,1,Gd,3,0,13501,0,116.0,0,0,20,3,208.0,4,1,0,6,21,60,5,8,2,0,NPool,1,1,4,255000.0,8,0,1,8,1623.0,0,0,2006,2006,2007
907,1020,1037,0,1,3,0,TA,3,223.0,0.0,5,6,0.0,0.0,Gd,794.0,1,2,2,4,0,TA,Gd,3,3,4,Gd,1,1,1,6,180.0,1.0,NG,0,NG,0,0,2057,1,1,Gd,0,908,1,Gd,3,0,11500,4,86.0,0,0,50,3,0.0,3,1,0,6,6,0,7,7,2,0,NPool,1,1,4,250000.0,8,322,1,6,1017.0,0,0,1936,1987,2006
908,902,0,0,1,2,0,TA,0,301.0,324.0,1,0,1.0,0.0,Gd,239.0,1,2,2,4,0,TA,TA,6,6,2,NFQu,0,1,1,6,484.0,2.0,NG,0,NG,0,0,902,0,1,TA,2,909,1,TA,2,1,8885,4,68.0,0,0,20,3,0.0,3,1,0,6,11,0,5,5,2,0,NPool,1,1,4,131000.0,8,0,1,5,864.0,0,164,1983,1983,2006
909,742,742,0,1,3,0,TA,3,0.0,0.0,6,6,0.0,0.0,Gd,742.0,1,2,2,4,0,TA,Gd,12,13,4,Gd,1,2,2,6,390.0,2.0,NG,0,NG,0,0,1484,1,1,Ex,5,910,1,Gd,3,0,12589,4,149.0,1,0,60,3,0.0,3,1,0,6,8,24,5,6,2,0,NPool,1,1,4,174000.0,8,0,1,8,742.0,0,36,2005,2005,2009
910,1105,1169,0,1,5,2,TA,3,443.0,0.0,5,6,0.0,0.0,TA,662.0,1,1,2,0,0,TA,TA,8,8,4,NFQu,0,1,2,6,480.0,2.0,NG,0,NG,0,0,2274,0,1,TA,5,911,2,TA,3,0,11600,0,80.0,3,0,90,3,361.0,1,1,0,1,12,0,5,5,2,0,NPool,1,1,4,154300.0,8,0,1,12,1105.0,0,0,1960,1960,2010
911,1268,0,0,1,3,0,Gd,0,196.0,0.0,0,6,0.0,0.0,Gd,1072.0,1,2,2,4,0,TA,TA,6,10,4,NFQu,0,1,1,6,252.0,1.0,NG,0,NG,0,0,1268,1,1,TA,2,912,1,Gd,3,1,9286,1,68.0,0,0,20,3,0.0,3,1,0,10,5,0,7,5,2,0,NPool,1,1,4,143500.0,8,0,1,5,1268.0,0,173,1977,1989,2009
912,1015,0,0,1,3,0,TA,3,489.0,0.0,5,6,0.0,0.0,TA,279.0,0,2,2,4,112,TA,TA,8,8,2,NFQu,0,0,1,2,450.0,1.0,NG,0,NG,0,0,1015,0,1,TA,2,913,1,TA,3,0,6120,4,51.0,3,0,30,4,0.0,3,3,620,7,3,0,7,5,2,0,NPool,1,1,0,88000.0,8,120,1,6,768.0,0,0,1925,1950,2006
913,1001,1001,0,1,4,2,TA,3,284.0,0.0,1,6,0.0,0.0,TA,717.0,0,2,2,0,0,TA,TA,8,8,4,NFQu,0,1,2,6,871.0,3.0,NG,0,NG,0,0,2002,0,1,TA,5,914,2,TA,1,0,6270,4,82.0,3,0,90,2,0.0,3,1,0,8,6,0,6,5,2,0,NPool,1,1,4,145000.0,8,0,1,8,1001.0,0,0,1949,1950,2007
914,612,612,0,2,2,4,TA,0,294.0,0.0,2,6,0.0,0.0,Gd,318.0,1,2,2,4,0,TA,Gd,12,13,4,NFQu,0,2,2,6,528.0,2.0,NG,0,NG,0,0,1224,1,1,Ex,5,915,1,Gd,3,0,3000,4,30.0,3,0,160,1,76.0,4,1,0,6,21,234,5,6,2,0,NPool,1,1,5,173733.0,6,0,1,4,612.0,0,0,2009,2009,2009
915,546,546,0,1,3,3,TA,3,0.0,0.0,6,6,0.0,0.0,TA,546.0,1,2,2,4,0,TA,TA,5,5,4,NFQu,0,1,1,6,286.0,1.0,NG,0,NG,0,0,1092,1,1,Fa,5,916,1,TA,3,0,2001,4,21.0,3,0,160,4,80.0,1,1,0,1,10,0,5,4,2,0,NPool,1,1,4,75000.0,8,0,1,6,546.0,0,0,1970,1970,2007
916,480,0,0,1,1,0,TA,0,50.0,0.0,1,6,1.0,0.0,TA,430.0,0,2,2,0,0,TA,TA,0,0,4,NFQu,0,1,0,6,308.0,1.0,NG,0,NG,0,0,480,0,1,TA,2,917,1,TA,3,0,9000,4,50.0,3,0,20,0,0.0,3,1,0,10,9,0,3,2,2,0,NPool,1,1,0,35311.0,8,0,1,4,480.0,0,0,1949,1950,2006
917,1229,0,0,1,3,0,TA,3,1059.0,0.0,0,6,0.0,0.0,TA,75.0,1,2,2,0,0,TA,TA,12,13,4,NFQu,0,1,1,6,284.0,1.0,NG,0,NG,0,0,1229,0,1,Ex,2,918,1,TA,3,0,17140,4,68.0,3,0,20,3,0.0,3,1,0,4,7,0,6,4,2,0,NPool,1,1,4,135000.0,8,0,1,6,1134.0,0,0,1956,1956,2009
918,912,1215,0,1,4,0,TA,2,48.0,634.0,1,2,1.0,0.0,Ex,422.0,1,2,2,4,224,TA,Gd,6,6,0,TA,1,2,2,6,833.0,3.0,NG,0,NG,0,0,2127,1,1,Ex,5,919,1,Gd,3,0,13125,0,103.0,0,0,60,3,0.0,3,1,0,11,20,192,5,7,2,0,NPool,1,1,4,238000.0,8,0,1,8,1104.0,0,72,1991,1991,2007
919,1414,0,0,1,3,0,TA,3,528.0,411.0,0,1,1.0,0.0,Gd,245.0,1,2,2,4,0,TA,Ex,8,8,4,TA,1,1,1,2,601.0,2.0,NG,0,NG,0,0,1414,0,1,Ex,2,920,1,TA,3,0,11029,0,87.0,0,0,20,3,0.0,3,1,0,5,12,51,8,6,2,0,NPool,1,3,4,176500.0,8,190,1,6,1184.0,0,0,1958,2002,2008
920,936,785,0,1,3,0,Gd,3,814.0,0.0,2,6,0.0,1.0,Gd,114.0,1,2,2,4,0,Gd,Gd,6,6,4,NFQu,0,2,2,6,471.0,2.0,NG,0,NG,0,0,1721,1,1,Ex,5,921,1,Gd,3,0,8462,4,70.0,0,0,60,3,105.0,1,1,0,7,20,87,5,6,2,0,NPool,1,1,4,201000.0,8,0,1,7,928.0,0,300,1994,1994,2007
921,1272,928,0,1,4,2,TA,3,1084.0,0.0,0,6,2.0,0.0,TA,188.0,1,1,2,4,0,TA,TA,8,8,0,NFQu,0,1,2,6,0.0,0.0,NG,0,NG,0,0,2200,2,1,Gd,0,922,2,TA,3,0,8777,4,67.0,3,0,90,3,0.0,3,1,0,9,7,70,7,5,0,0,NPool,1,1,4,145900.0,8,0,1,9,1272.0,0,0,1900,2003,2008
922,1316,0,23,1,3,0,TA,3,28.0,0.0,2,6,0.0,0.0,Gd,1288.0,1,6,2,4,0,TA,Gd,12,13,4,Gd,1,2,2,6,397.0,2.0,NG,0,NG,0,0,1316,0,1,Ex,2,923,1,Gd,3,0,10237,4,65.0,3,0,20,3,0.0,3,1,0,10,8,0,5,6,2,0,NPool,1,1,5,169990.0,6,0,1,6,1316.0,0,100,2005,2006,2006
923,1617,0,0,1,2,4,TA,3,165.0,841.0,3,2,1.0,0.0,Gd,598.0,1,2,2,4,0,TA,Gd,9,10,4,Fa,1,2,2,6,533.0,2.0,NG,0,NG,0,0,1617,0,1,Ex,2,924,1,Gd,3,0,8012,4,50.0,3,0,120,3,0.0,3,1,0,7,20,69,5,6,2,0,NPool,1,1,4,193000.0,8,0,1,5,1604.0,0,0,1993,1994,2008
924,1686,0,0,1,3,0,TA,3,625.0,1061.0,1,3,1.0,0.0,Gd,0.0,1,2,2,4,0,Gd,TA,9,10,4,TA,1,1,2,6,612.0,2.0,NG,0,NG,0,0,1686,0,1,TA,2,925,1,TA,3,0,10240,4,79.0,3,0,20,3,157.0,1,1,0,5,14,131,6,6,2,0,NPool,1,1,4,207500.0,8,0,1,7,1686.0,0,384,1980,1980,2006
925,1126,0,0,1,3,0,TA,0,767.0,93.0,0,3,0.0,1.0,Gd,266.0,1,2,2,4,0,TA,TA,12,13,4,NFQu,0,2,2,6,540.0,2.0,NG,0,NG,0,0,1126,0,1,TA,2,926,1,Ex,3,0,15611,0,68.0,0,0,20,3,0.0,3,1,0,3,14,0,6,5,2,0,NPool,1,1,0,175000.0,8,0,1,6,1126.0,0,180,1977,1977,2008
926,1234,1140,0,1,4,0,TA,3,0.0,0.0,6,6,0.0,0.0,Gd,1181.0,1,2,2,4,0,TA,Gd,12,13,4,Gd,1,2,2,6,656.0,3.0,NG,0,NG,0,0,2374,1,1,Ex,5,927,1,Ex,3,0,11999,4,93.0,3,0,60,3,340.0,1,1,0,5,16,100,5,8,2,0,NPool,1,3,4,285000.0,8,0,1,10,1181.0,0,104,2003,2004,2007
927,1098,880,0,1,4,0,TA,3,552.0,0.0,1,6,0.0,0.0,TA,280.0,1,1,2,4,0,TA,TA,8,8,0,Gd,1,1,2,6,486.0,2.0,NG,0,NG,0,0,1978,1,1,Gd,5,928,1,TA,3,0,9900,4,68.0,3,0,60,3,342.0,1,1,0,4,14,43,5,7,2,0,NPool,1,1,4,176000.0,8,0,1,9,832.0,0,0,1968,1968,2008
928,1788,0,0,1,3,0,TA,0,0.0,0.0,6,6,0.0,0.0,Gd,1753.0,1,2,2,4,0,TA,Gd,12,13,4,TA,1,2,2,6,522.0,2.0,NG,0,NG,0,0,1788,0,1,Ex,2,929,1,Ex,3,0,11838,4,68.0,3,0,20,3,0.0,3,1,0,6,5,151,5,8,2,0,NPool,1,3,4,236500.0,8,0,1,7,1753.0,0,202,2001,2001,2009
929,993,1243,0,1,4,0,TA,3,0.0,0.0,6,6,0.0,0.0,Gd,964.0,1,2,2,4,0,TA,TA,6,6,4,TA,1,2,2,6,642.0,2.0,NG,0,NG,0,0,2236,1,1,Gd,5,930,1,Gd,3,0,13006,0,68.0,0,0,60,3,285.0,1,1,0,11,8,0,5,7,2,0,NPool,1,1,4,222000.0,8,0,1,8,964.0,0,0,1997,1997,2006
930,1466,0,0,1,3,0,TA,0,16.0,0.0,2,6,0.0,0.0,Gd,1450.0,1,2,2,4,0,TA,Gd,12,13,4,NFQu,0,2,2,6,610.0,3.0,NG,0,NG,0,0,1466,0,1,Ex,2,931,1,Gd,1,0,8925,4,73.0,0,0,20,3,0.0,3,1,0,7,23,18,5,8,2,0,NPool,1,1,4,201000.0,8,0,1,7,1466.0,0,100,2007,2007,2009
931,925,0,0,1,2,0,TA,3,338.0,466.0,1,5,0.0,1.0,TA,121.0,1,2,2,4,0,TA,TA,12,13,1,NFQu,0,1,1,6,429.0,1.0,NG,0,NG,0,0,925,0,1,Ex,2,932,1,TA,3,0,9100,4,70.0,3,0,20,3,0.0,3,1,0,7,12,0,6,5,2,0,NPool,1,1,4,117500.0,8,0,1,5,925.0,0,0,1965,1965,2009
932,1905,0,0,1,3,0,Gd,3,0.0,0.0,6,6,0.0,0.0,Ex,1905.0,1,8,2,4,0,TA,Ex,12,7,4,Gd,1,2,2,6,788.0,3.0,NG,0,NG,0,0,1905,0,1,Ex,2,933,1,Ex,3,0,11670,0,84.0,0,0,20,3,302.0,4,1,0,3,21,191,5,9,2,0,NPool,1,3,4,320000.0,8,0,1,8,1905.0,0,0,2006,2006,2007
933,1500,0,0,1,3,0,TA,0,20.0,0.0,2,6,0.0,0.0,Gd,1480.0,1,2,2,4,0,TA,Gd,12,13,4,NFQu,0,2,2,6,570.0,2.0,NG,0,NG,0,0,1500,0,1,Ex,2,934,1,Gd,3,0,8487,2,63.0,3,0,20,3,210.0,1,1,0,8,5,36,5,7,2,0,NPool,1,1,4,190000.0,8,0,1,6,1500.0,0,192,2004,2004,2009
934,2069,0,0,1,4,0,TA,1,425.0,0.0,2,6,1.0,0.0,Gd,160.0,1,3,2,4,0,TA,TA,13,14,4,Gd,1,1,2,6,505.0,2.0,NG,0,NG,0,0,2069,0,1,Ex,2,935,1,Gd,1,1,27650,4,313.0,1,0,20,3,0.0,3,1,0,11,12,0,7,7,2,0,NPool,5,0,4,242000.0,8,0,1,9,585.0,0,0,1960,2007,2008
935,747,0,0,1,1,0,TA,2,0.0,0.0,6,6,0.0,0.0,Fa,600.0,1,2,2,4,32,Gd,TA,8,8,4,NFQu,0,2,1,6,528.0,2.0,NG,0,NG,0,0,747,0,1,Gd,2,936,1,TA,3,0,5825,4,52.0,0,0,30,3,108.0,1,1,0,6,3,0,5,4,2,0,NPool,1,1,4,79900.0,8,0,1,5,600.0,0,0,1926,1953,2006
936,1200,0,0,1,2,0,TA,3,833.0,0.0,2,6,1.0,0.0,Gd,343.0,1,2,2,4,0,TA,Gd,12,13,4,NFQu,0,2,2,6,555.0,2.0,NG,0,NG,0,0,1200,0,1,Ex,2,937,1,Gd,3,0,10083,4,67.0,3,0,20,3,0.0,2,1,0,8,20,41,5,7,2,0,NPool,1,1,4,184900.0,8,0,1,5,1176.0,0,0,2003,2003,2009
937,1113,858,0,1,3,0,TA,2,341.0,0.0,2,6,0.0,0.0,Gd,772.0,1,2,2,4,0,TA,Gd,12,13,4,Gd,1,2,2,6,689.0,2.0,NG,0,NG,0,0,1971,1,1,Ex,5,938,1,Gd,3,0,9675,4,75.0,3,0,60,3,0.0,3,1,0,2,21,48,5,7,2,0,NPool,1,1,4,253000.0,8,0,1,8,1113.0,0,0,2005,2005,2009
938,1391,571,0,1,3,0,Gd,2,464.0,0.0,2,6,0.0,0.0,Gd,927.0,1,2,2,4,0,TA,Gd,12,13,4,NFQu,0,2,2,6,868.0,3.0,NG,0,NG,0,0,1962,1,1,Ex,5,939,1,Gd,3,0,8760,4,73.0,3,0,60,3,0.0,3,1,0,8,5,90,5,7,2,0,NPool,1,1,5,239799.0,6,0,1,7,1391.0,0,0,2006,2006,2006
939,1207,1196,0,1,4,0,TA,2,0.0,0.0,6,6,0.0,0.0,TA,1032.0,1,2,2,4,318,Gd,TA,8,8,4,TA,2,1,2,6,349.0,1.0,NG,0,NG,0,0,2403,0,1,Ex,5,940,1,TA,3,0,24090,4,68.0,3,0,70,3,0.0,3,1,0,6,4,0,7,7,2,0,NPool,1,1,4,244400.0,0,0,1,10,1032.0,0,56,1940,1950,2010
940,1728,0,0,1,4,2,TA,1,936.0,396.0,5,3,0.0,0.0,TA,396.0,1,2,2,4,0,TA,TA,9,10,4,NFQu,0,1,2,6,574.0,2.0,NG,0,NG,0,0,1728,0,1,TA,2,941,2,TA,3,0,12640,4,55.0,0,0,90,3,0.0,3,1,0,7,11,0,5,6,2,0,NPool,1,1,4,150900.0,8,0,1,8,1728.0,0,40,1976,1976,2006
941,1022,1038,168,1,3,0,TA,3,772.0,0.0,0,6,1.0,0.0,Gd,220.0,1,8,2,4,0,TA,Gd,12,13,0,TA,1,2,2,6,390.0,2.0,NG,0,NG,0,0,2060,1,1,Ex,5,942,1,Gd,3,0,8755,2,68.0,0,0,60,3,298.0,1,1,0,6,8,0,5,7,2,0,NPool,1,1,4,214000.0,8,0,1,8,992.0,0,0,1999,1999,2009
942,1440,0,0,1,4,2,TA,1,1440.0,0.0,2,6,2.0,0.0,Gd,0.0,1,2,2,4,0,TA,TA,8,8,4,NFQu,0,2,2,6,0.0,0.0,NG,0,NG,0,0,1440,0,1,TA,2,943,2,TA,3,0,7711,4,42.0,0,0,90,3,0.0,3,1,0,8,7,0,3,4,0,0,NPool,1,1,0,150000.0,7,0,1,8,1440.0,0,321,1977,1977,2007
943,1632,0,0,1,4,2,TA,0,0.0,0.0,6,6,0.0,0.0,TA,1632.0,1,2,2,4,0,TA,TA,6,10,4,NFQu,0,1,2,6,576.0,2.0,NG,0,NG,0,0,1632,0,1,TA,2,944,2,TA,2,0,25000,4,100.0,3,0,90,3,0.0,3,1,0,6,11,0,4,5,1,0,NPool,1,1,4,143000.0,8,0,1,8,1632.0,0,0,1967,1967,2007
944,1344,0,0,1,3,0,TA,3,111.0,354.0,2,5,0.0,1.0,TA,354.0,1,2,2,0,0,TA,TA,6,6,4,Gd,1,1,1,6,525.0,2.0,NG,0,NG,0,0,1344,0,1,Gd,7,945,1,Gd,3,0,14375,1,68.0,0,0,20,3,541.0,1,1,0,1,23,118,6,6,2,0,NPool,1,1,0,137500.0,0,233,1,7,819.0,1,0,1958,1958,2009
945,1188,561,0,1,2,0,TA,3,1088.0,0.0,3,6,0.0,0.0,TA,0.0,1,2,2,4,244,TA,TA,12,13,3,NFQu,0,0,1,6,456.0,2.0,NG,0,NG,0,0,1869,0,1,TA,0,946,1,TA,3,0,8820,0,98.0,3,120,50,4,0.0,3,1,0,9,17,0,6,5,2,0,NPool,1,3,4,124900.0,8,0,1,7,1088.0,0,48,1890,1996,2009
946,1144,0,0,1,3,0,TA,0,748.0,294.0,0,1,1.0,0.0,TA,102.0,1,2,2,4,0,Gd,TA,6,6,4,TA,1,1,1,6,796.0,1.0,NG,0,NG,0,0,1144,0,1,TA,7,947,1,TA,3,0,8163,4,70.0,3,0,80,3,128.0,1,1,0,3,12,0,6,5,2,0,NPool,1,1,4,143000.0,8,0,1,6,1144.0,0,86,1959,1959,2006
947,1629,0,0,1,3,0,TA,0,1300.0,0.0,2,6,1.0,0.0,Gd,316.0,1,2,2,4,0,TA,Gd,12,13,4,Gd,1,2,2,6,808.0,3.0,NG,0,NG,0,0,1629,0,1,Ex,2,948,1,Gd,3,0,14536,4,85.0,3,0,20,3,236.0,1,1,0,11,23,252,5,8,2,0,NPool,1,3,4,270000.0,8,0,1,9,1616.0,0,0,2002,2003,2007
948,936,840,0,1,3,0,TA,3,0.0,0.0,6,6,0.0,0.0,Gd,936.0,1,2,2,4,0,TA,Gd,12,13,4,TA,1,2,2,6,474.0,2.0,NG,0,NG,0,0,1776,1,1,Ex,5,949,1,Gd,3,0,14006,4,65.0,0,0,60,3,144.0,1,1,0,2,5,96,5,7,2,0,NPool,1,1,4,192500.0,8,0,1,7,936.0,0,144,2002,2002,2006
949,1381,0,0,1,3,0,TA,3,982.0,0.0,0,6,1.0,0.0,TA,179.0,1,2,2,4,0,TA,TA,9,10,4,TA,1,1,1,6,676.0,2.0,NG,0,NG,0,0,1381,1,1,TA,2,950,1,Gd,3,0,9360,4,78.0,3,0,20,3,0.0,3,1,0,3,14,0,7,6,2,0,NPool,1,3,4,197500.0,8,0,1,5,1161.0,0,0,1972,2006,2010
950,864,0,0,1,3,0,TA,3,398.0,149.0,0,1,1.0,0.0,TA,317.0,1,2,2,4,0,TA,TA,12,13,4,NFQu,0,1,1,6,720.0,2.0,NG,0,NG,0,0,864,0,1,Gd,2,951,1,Gd,3,0,7200,4,60.0,3,0,20,3,0.0,3,1,0,7,12,0,8,5,2,0,NPool,1,1,4,129000.0,8,0,1,5,864.0,0,194,1950,2002,2007
