,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
774,775,20,5,110.0,14226,2,,4,4,2,4,3,19,9,8,5,8,8,5,2006,2006,5,8,15,16,3.0,375.0,3,5,6,3.0,4.0,3.0,6.0,0,6.0,0,1935,1935,6,3,2,5.0,1973,0,0,1973,0,0,2,0,3,1,3,9,7,1,5.0,6.0,2006.0,1.0,3,895,5.0,5.0,3,315,45,0,0,0,0,,,,0,7,2007,8,5,395000
775,776,120,4,32.0,4500,2,,4,4,2,2,3,13,9,8,4,8,6,5,1998,1998,5,8,15,16,3.0,320.0,4,5,6,2.0,4.0,4.0,5.0,866,6.0,0,338,1204,6,5,2,5.0,1204,0,0,1204,1,0,2,0,2,1,4,5,7,0,,6.0,1998.0,1.0,2,412,5.0,5.0,3,0,247,0,0,0,0,,,,0,6,2009,9,6,162000
776,777,20,5,86.0,11210,2,,3,4,2,5,3,24,9,8,5,8,7,5,2005,2006,6,8,15,16,3.0,240.0,3,5,6,3.0,4.0,3.0,5.0,20,6.0,0,1594,1614,6,5,2,5.0,1614,0,0,1614,0,0,2,0,3,1,3,7,7,0,,6.0,2005.0,2.0,3,865,5.0,5.0,3,144,59,0,0,0,0,,,,0,7,2006,8,5,221500
777,778,20,5,100.0,13350,2,,3,4,2,5,3,18,9,8,5,8,5,5,1974,1974,5,8,14,12,4.0,0.0,4,5,5,4.0,4.0,4.0,4.0,762,6.0,0,102,864,6,4,2,5.0,894,0,0,894,1,0,1,0,3,1,4,5,7,1,3.0,6.0,1974.0,3.0,2,440,5.0,5.0,3,241,0,0,0,0,0,,MnPrv,,0,6,2006,9,6,142500
778,779,90,2,60.0,8400,2,,4,4,2,5,3,16,8,8,3,8,5,5,1977,1977,6,8,11,12,3.0,320.0,4,5,3,,,,,0,,0,0,0,6,4,2,5.0,2020,0,0,2020,0,0,2,0,4,2,4,10,7,2,4.0,5.0,1977.0,3.0,2,630,5.0,5.0,3,0,0,0,0,0,0,,,,0,10,2007,9,6,144000
779,780,90,5,78.0,10530,2,,4,4,2,5,3,13,9,8,3,4,6,5,1977,1977,6,8,11,6,3.0,90.0,4,5,5,3.0,4.0,2.0,5.0,975,6.0,0,0,975,6,4,2,5.0,1004,0,0,1004,1,0,1,0,2,1,4,4,7,0,,6.0,1977.0,3.0,2,504,5.0,5.0,3,0,0,0,0,0,0,,,,0,5,2006,9,6,135000
780,781,20,5,63.0,7875,2,,4,4,2,5,3,20,9,8,5,8,7,5,1995,1996,6,8,14,14,3.0,38.0,4,5,6,3.0,3.0,4.0,6.0,0,6.0,0,1237,1237,6,3,2,5.0,1253,0,0,1253,0,0,2,0,3,1,4,6,7,1,4.0,6.0,1995.0,1.0,2,402,5.0,5.0,3,220,21,0,0,0,0,,,,0,6,2007,9,6,176000
781,782,60,5,65.0,7153,2,,4,4,2,5,3,16,9,8,5,7,6,5,1992,1992,6,8,15,16,4.0,0.0,3,4,6,3.0,4.0,4.0,4.0,387,6.0,0,374,761,6,5,2,5.0,810,793,0,1603,0,0,2,1,3,1,3,7,7,0,,6.0,1992.0,2.0,2,484,5.0,5.0,3,0,124,0,0,0,0,,,,0,7,2006,9,6,175900
782,783,20,5,67.0,16285,2,,2,4,2,5,3,24,9,8,5,8,7,5,2001,2002,6,8,15,16,4.0,0.0,3,5,6,3.0,4.0,4.0,6.0,0,6.0,0,1413,1413,6,5,2,5.0,1430,0,0,1430,0,0,2,0,3,1,3,6,7,0,,6.0,2001.0,2.0,2,605,5.0,5.0,3,0,33,0,0,0,0,,,,0,6,2009,9,6,187100
783,784,85,5,,9101,2,,3,4,2,4,3,13,9,8,5,4,5,6,1978,1978,6,8,11,12,3.0,104.0,4,4,6,3.0,4.0,3.0,5.0,1097,6.0,0,0,1097,6,5,2,5.0,1110,0,0,1110,1,0,1,0,1,1,3,4,7,1,4.0,6.0,1978.0,1.0,2,602,5.0,5.0,3,303,30,0,0,0,0,,,,0,7,2009,9,6,165500
784,785,75,4,35.0,6300,2,2.0,4,4,2,5,3,23,9,8,5,2,6,6,1914,2001,6,8,12,10,4.0,0.0,4,5,5,4.0,4.0,4.0,6.0,0,6.0,0,742,742,6,5,2,5.0,742,742,0,1484,0,0,2,0,3,1,4,9,7,1,5.0,,,,0,0,,,3,0,291,134,0,0,0,,,,0,6,2008,9,6,128000
785,786,20,5,,9790,2,,4,4,2,5,3,17,8,8,5,8,6,5,1967,1967,6,8,9,13,4.0,0.0,4,5,5,4.0,4.0,4.0,2.0,251,4.0,630,491,1372,6,4,2,5.0,1342,0,0,1342,0,0,2,0,3,1,4,7,7,1,5.0,6.0,1967.0,3.0,2,457,5.0,5.0,3,0,0,0,0,197,0,,,,0,9,2009,9,6,161500
786,787,50,4,60.0,10800,2,,4,4,2,5,3,23,7,8,5,6,5,6,1915,1950,6,8,13,15,4.0,0.0,4,4,6,1.0,4.0,4.0,1.0,686,6.0,0,0,686,6,4,2,5.0,966,686,0,1652,1,0,2,0,4,1,4,7,7,0,,5.0,1961.0,3.0,1,416,5.0,5.0,3,0,0,196,0,0,0,,,Shed,1200,6,2010,9,6,139000
787,788,60,5,76.0,10142,2,,3,4,2,5,3,16,9,8,5,7,7,5,2004,2004,6,8,15,16,4.0,0.0,3,5,6,3.0,4.0,4.0,5.0,656,6.0,0,300,956,6,5,2,5.0,956,1128,0,2084,1,0,2,1,4,1,3,8,7,0,,4.0,2004.0,2.0,2,618,5.0,5.0,3,0,45,0,0,0,0,,,,0,1,2010,9,6,233000
788,789,20,4,50.0,6000,2,,4,4,2,4,3,23,9,8,5,8,4,7,1954,2000,6,8,13,15,4.0,0.0,4,5,5,4.0,4.0,4.0,6.0,0,6.0,0,901,901,6,5,2,5.0,901,0,0,901,0,0,1,0,2,1,4,4,7,0,,5.0,1954.0,3.0,1,281,4.0,5.0,3,0,0,0,0,0,0,,,,0,8,2008,9,6,107900
789,790,60,5,,12205,2,,3,1,2,5,3,9,9,8,5,7,6,8,1966,2007,6,8,14,14,3.0,157.0,4,5,5,4.0,2.0,2.0,1.0,568,6.0,0,264,832,6,3,2,5.0,976,1111,0,2087,0,0,2,1,5,1,3,9,7,0,,6.0,1966.0,1.0,2,444,5.0,5.0,3,133,168,0,0,0,0,,,,0,7,2007,9,6,187500
790,791,120,5,43.0,3182,2,,4,4,2,5,3,6,9,8,4,8,7,5,2005,2006,6,8,15,16,3.0,11.0,3,5,6,3.0,4.0,4.0,5.0,16,6.0,0,1129,1145,6,5,2,5.0,1145,0,0,1145,0,0,2,0,2,1,3,5,7,1,5.0,6.0,2005.0,1.0,2,397,5.0,5.0,3,100,16,0,0,0,0,,,,0,9,2009,9,6,160200
791,792,80,5,,11333,2,,3,4,2,4,3,13,9,8,5,5,6,5,1976,1976,6,8,14,14,4.0,0.0,4,5,6,3.0,4.0,3.0,4.0,539,6.0,0,490,1029,6,4,2,5.0,1062,0,0,1062,1,0,1,0,3,1,4,5,7,2,4.0,6.0,1976.0,2.0,2,539,5.0,5.0,3,120,0,0,0,0,0,,,,0,5,2007,9,6,146800
792,793,60,5,92.0,9920,2,,3,4,2,3,3,12,9,8,5,7,7,5,1996,1997,6,8,13,15,4.0,0.0,3,5,6,3.0,4.0,3.0,5.0,862,6.0,0,255,1117,6,5,2,5.0,1127,886,0,2013,1,0,2,1,3,1,4,8,7,1,4.0,6.0,1997.0,3.0,2,455,5.0,5.0,3,180,130,0,0,0,0,,,,0,6,2007,9,6,269790
793,794,20,5,76.0,9158,2,,4,4,2,5,3,21,9,8,5,8,8,5,2007,2007,6,8,10,11,2.0,140.0,3,5,6,3.0,4.0,3.0,6.0,0,6.0,0,1496,1496,6,5,2,5.0,1496,0,0,1496,0,0,2,0,3,1,3,7,7,0,,6.0,2007.0,1.0,2,474,5.0,5.0,3,168,130,0,0,0,0,,,,0,6,2007,8,5,225000
794,795,60,5,,10832,2,,3,4,2,4,3,20,9,8,5,7,7,5,1994,1996,6,8,13,15,4.0,0.0,3,5,6,3.0,4.0,4.0,6.0,0,6.0,0,712,712,6,5,2,5.0,1086,809,0,1895,0,0,2,1,3,1,3,7,7,1,4.0,6.0,1994.0,1.0,2,409,5.0,5.0,3,143,46,0,0,0,0,,,Shed,500,10,2008,9,6,194500
795,796,60,5,70.0,8400,2,,4,4,2,5,3,16,9,8,5,7,6,6,1980,1981,6,8,14,14,3.0,130.0,4,5,5,3.0,4.0,4.0,6.0,0,6.0,0,650,650,6,4,2,5.0,888,676,0,1564,0,0,2,1,3,1,4,7,7,1,4.0,6.0,1980.0,3.0,2,476,5.0,5.0,3,0,50,0,0,204,0,,MnPrv,,0,4,2010,9,6,171000
796,797,20,5,71.0,8197,2,,4,4,2,5,3,18,9,8,5,8,6,5,1977,1977,6,8,11,12,3.0,148.0,4,5,5,4.0,4.0,4.0,6.0,0,6.0,0,660,660,6,5,2,5.0,1285,0,0,1285,0,0,1,1,3,1,4,7,7,1,4.0,6.0,1977.0,2.0,2,528,5.0,5.0,3,138,0,0,0,0,0,,MnPrv,,0,4,2007,9,6,143500
797,798,20,5,57.0,7677,2,,4,4,2,5,3,25,9,8,5,8,5,5,1953,1953,6,8,15,16,4.0,0.0,4,5,5,4.0,4.0,4.0,3.0,570,6.0,0,203,773,6,3,2,5.0,773,0,0,773,0,0,1,0,2,1,4,4,7,0,,6.0,1953.0,3.0,1,240,5.0,5.0,3,0,0,0,0,0,0,,,,0,4,2008,9,4,110000
798,799,60,5,104.0,13518,2,,4,4,2,5,3,19,9,8,5,7,9,5,2008,2009,5,8,15,16,2.0,860.0,2,5,6,2.0,4.0,4.0,6.0,0,6.0,0,1926,1926,6,5,2,5.0,1966,1174,0,3140,0,0,3,1,4,1,2,11,7,2,5.0,4.0,2009.0,1.0,3,820,5.0,5.0,3,144,78,0,0,0,0,,,,0,7,2009,8,5,485000
799,800,50,5,60.0,7200,2,,4,4,2,4,3,8,8,8,5,6,5,7,1937,1950,6,8,12,13,3.0,252.0,4,5,4,3.0,4.0,4.0,4.0,569,6.0,0,162,731,6,5,2,5.0,981,787,0,1768,1,0,1,1,3,1,3,7,7,2,4.0,5.0,1939.0,3.0,1,240,5.0,5.0,3,0,0,264,0,0,0,,MnPrv,,0,6,2007,9,6,175000
800,801,60,5,79.0,12798,2,,3,2,2,5,2,9,8,8,5,7,6,5,1997,1997,6,8,15,16,4.0,0.0,4,5,6,3.0,4.0,2.0,5.0,462,6.0,0,154,616,6,3,2,5.0,616,1072,0,1688,1,0,2,1,4,1,3,8,7,0,,6.0,1997.0,2.0,2,603,5.0,5.0,3,403,114,185,0,0,0,,,Shed,400,5,2008,9,6,200000
801,802,30,4,40.0,4800,2,,4,4,2,5,3,10,9,8,5,8,4,7,1916,1990,6,8,13,15,4.0,0.0,4,5,5,4.0,4.0,4.0,1.0,197,6.0,0,999,1196,6,5,2,4.0,1196,0,0,1196,1,0,1,0,2,1,4,5,7,0,,5.0,1957.0,3.0,2,440,5.0,5.0,3,0,0,0,0,0,0,,,,0,7,2007,9,6,109900
802,803,60,5,63.0,8199,2,,4,4,2,5,3,24,9,8,5,7,7,5,2005,2005,6,8,8,10,4.0,0.0,3,5,6,3.0,4.0,3.0,5.0,648,6.0,0,80,728,6,5,2,5.0,728,728,0,1456,1,0,2,1,3,1,3,7,7,1,5.0,6.0,2005.0,1.0,2,410,5.0,5.0,3,36,18,0,0,0,0,,,,0,10,2008,9,6,189000
803,804,60,5,107.0,13891,2,,4,4,2,5,3,19,9,8,5,7,9,5,2008,2009,5,8,15,16,2.0,424.0,2,5,6,2.0,4.0,2.0,6.0,0,6.0,0,1734,1734,6,5,2,5.0,1734,1088,0,2822,0,0,3,1,4,1,2,12,7,1,5.0,4.0,2009.0,2.0,3,1020,5.0,5.0,3,52,170,0,0,192,0,,,,0,1,2009,8,5,582933
804,805,20,5,75.0,9000,2,,4,4,2,5,3,25,9,8,5,8,5,5,1954,1954,6,8,12,13,4.0,0.0,4,5,5,4.0,4.0,4.0,1.0,812,6.0,0,124,936,6,4,2,5.0,1128,0,0,1128,0,0,1,0,2,1,4,5,5,0,,6.0,1954.0,3.0,1,286,5.0,5.0,3,0,0,0,0,0,0,,GdWo,,0,6,2006,9,3,118000
805,806,20,5,91.0,12274,2,,3,4,2,2,3,21,9,8,5,8,7,5,2008,2008,6,8,15,16,2.0,256.0,3,5,6,3.0,4.0,4.0,6.0,0,6.0,0,1417,1417,6,5,2,5.0,1428,0,0,1428,0,0,2,0,3,1,2,6,7,0,,6.0,2008.0,2.0,2,554,5.0,5.0,3,0,60,0,0,0,0,,,,0,7,2008,8,5,227680
806,807,80,5,75.0,9750,2,,4,4,2,5,3,25,9,8,5,5,5,5,1967,1967,6,8,15,16,4.0,0.0,4,5,6,4.0,4.0,3.0,4.0,400,5.0,480,100,980,6,3,2,5.0,980,0,0,980,0,0,2,0,3,1,4,6,7,0,,6.0,1967.0,1.0,1,384,5.0,5.0,3,68,0,0,0,0,0,,,,0,10,2006,9,6,135500
807,808,70,5,144.0,21384,2,,4,4,2,5,3,15,9,8,5,7,5,6,1923,2004,6,8,12,13,4.0,0.0,4,5,5,4.0,4.0,2.0,5.0,1309,6.0,0,15,1324,6,5,2,5.0,1072,504,0,1576,2,0,1,1,3,1,3,6,7,1,4.0,6.0,1923.0,2.0,2,528,5.0,5.0,3,0,312,0,0,0,0,,,,0,5,2009,9,6,223500
808,809,80,5,85.0,13400,2,,4,4,2,5,3,25,9,8,5,5,5,5,1966,1966,6,8,15,16,3.0,1047.0,4,5,5,4.0,4.0,3.0,4.0,516,3.0,128,380,1024,6,4,2,5.0,1086,0,0,1086,1,0,1,0,3,1,4,6,7,1,5.0,6.0,1966.0,2.0,2,484,5.0,5.0,3,0,0,0,0,0,0,,GdWo,,0,6,2006,9,6,159950
809,810,75,4,90.0,8100,2,,4,4,2,4,3,23,9,8,5,2,5,5,1898,1965,5,8,6,7,4.0,0.0,4,5,6,4.0,4.0,4.0,6.0,0,6.0,0,849,849,6,4,1,4.0,1075,1063,0,2138,0,0,2,0,2,3,4,11,7,0,,5.0,1910.0,3.0,2,360,4.0,2.0,2,40,156,0,0,0,0,,MnPrv,,0,11,2009,9,6,106000
810,811,20,5,78.0,10140,2,,4,4,2,5,3,17,9,8,5,8,6,6,1974,1999,5,8,14,14,3.0,99.0,4,5,5,4.0,4.0,4.0,4.0,663,4.0,377,0,1040,6,2,2,5.0,1309,0,0,1309,1,0,1,1,3,1,3,5,7,1,3.0,6.0,1974.0,2.0,2,484,5.0,5.0,3,265,0,0,0,0,648,Fa,GdPrv,,0,1,2006,9,6,181000
811,812,120,4,,4438,2,,4,4,2,5,3,24,9,8,4,8,6,5,2004,2004,6,8,15,16,3.0,169.0,3,5,6,3.0,4.0,2.0,5.0,662,6.0,0,186,848,6,5,2,5.0,848,0,0,848,1,0,1,0,1,1,3,4,7,1,5.0,6.0,2004.0,1.0,2,420,5.0,5.0,3,140,0,0,0,0,0,,,,0,6,2008,6,6,144500
812,813,20,1,66.0,8712,1,,4,3,2,5,2,10,9,8,5,8,5,5,1952,1952,5,8,12,13,4.0,0.0,1,5,5,4.0,4.0,3.0,6.0,0,6.0,0,540,540,6,4,1,4.0,1044,0,0,1044,0,0,1,0,2,1,1,4,7,0,,3.0,1952.0,3.0,2,504,5.0,5.0,2,0,0,0,0,0,0,,,Shed,54,6,2010,9,2,55993
813,814,20,5,75.0,9750,2,,4,4,2,5,3,25,9,8,5,8,6,6,1958,1958,6,8,13,15,3.0,243.0,4,5,5,4.0,4.0,4.0,2.0,608,6.0,0,834,1442,6,3,2,5.0,1442,0,0,1442,0,0,1,1,4,1,4,7,7,0,,6.0,1958.0,2.0,1,301,5.0,5.0,3,0,0,275,0,0,0,,,Shed,500,4,2007,7,6,157900
814,815,50,5,45.0,8248,2,2.0,4,4,2,5,3,22,9,8,5,6,5,7,1918,1950,6,8,7,9,4.0,0.0,4,5,4,4.0,4.0,4.0,6.0,0,6.0,0,686,686,5,3,2,5.0,686,564,0,1250,0,1,1,1,3,1,1,7,7,0,,5.0,1955.0,3.0,1,280,5.0,5.0,1,207,0,96,0,0,0,,,,0,7,2006,9,6,116000
815,816,20,5,48.0,12137,2,,2,4,2,3,3,24,9,8,5,8,7,5,1998,1998,6,8,15,16,3.0,442.0,4,5,6,3.0,4.0,4.0,6.0,0,6.0,0,1649,1649,6,5,2,5.0,1661,0,0,1661,0,0,2,0,3,1,3,6,7,0,,6.0,1998.0,2.0,2,598,5.0,5.0,3,0,34,0,0,0,0,,,,0,5,2010,9,6,224900
816,817,20,5,,11425,2,,3,4,2,4,3,25,9,8,5,8,5,6,1954,1954,6,8,9,8,4.0,0.0,4,5,5,4.0,4.0,4.0,3.0,486,6.0,0,522,1008,6,3,2,5.0,1008,0,0,1008,0,0,1,0,2,1,4,4,7,1,5.0,6.0,1954.0,2.0,1,275,5.0,5.0,3,0,0,120,0,0,0,,,,0,7,2006,9,6,137000
817,818,20,5,,13265,2,,3,4,2,3,3,13,9,8,5,8,8,5,2002,2002,5,8,10,11,3.0,148.0,3,5,6,3.0,4.0,4.0,5.0,1218,6.0,0,350,1568,6,5,2,5.0,1689,0,0,1689,1,0,2,0,3,1,3,7,7,2,5.0,6.0,2002.0,2.0,3,857,5.0,5.0,3,150,59,0,0,0,0,,,,0,7,2008,9,6,271000
818,819,80,5,80.0,8816,2,,4,4,2,5,3,9,9,8,5,5,6,7,1971,1971,6,8,14,14,3.0,80.0,4,5,5,4.0,4.0,3.0,5.0,504,6.0,0,506,1010,6,3,2,5.0,1052,0,0,1052,1,0,1,0,3,1,4,6,7,0,,6.0,1971.0,3.0,2,440,5.0,5.0,3,0,0,0,0,0,0,,MnPrv,,0,6,2010,9,6,155000
819,820,120,5,44.0,6371,2,,3,4,2,5,3,19,9,8,4,8,7,5,2009,2010,6,8,15,16,2.0,128.0,3,5,6,3.0,4.0,1.0,5.0,733,6.0,0,625,1358,6,5,2,5.0,1358,0,0,1358,1,0,2,0,2,1,3,6,7,1,5.0,6.0,2010.0,2.0,2,484,5.0,5.0,3,192,35,0,0,0,0,,,,0,6,2010,8,5,224000
820,821,60,5,72.0,7226,2,,3,4,2,3,3,24,9,8,5,7,7,5,2003,2003,6,8,15,16,4.0,0.0,3,5,6,3.0,4.0,4.0,6.0,0,6.0,0,798,798,6,5,2,5.0,798,842,0,1640,0,0,2,1,3,1,3,6,7,0,,6.0,2003.0,2.0,2,595,5.0,5.0,3,0,45,0,0,0,0,,,,0,6,2008,9,6,183000
821,822,20,4,60.0,6000,2,1.0,4,3,2,5,2,23,9,8,1,8,4,4,1953,1953,6,8,13,15,4.0,0.0,1,5,5,1.0,4.0,4.0,6.0,0,6.0,0,936,936,6,4,1,5.0,936,0,0,936,0,0,1,0,2,1,4,4,6,0,,5.0,1974.0,3.0,2,576,5.0,5.0,3,0,32,112,0,0,0,,,,0,2,2009,9,6,93000
822,823,60,5,,12394,2,,3,4,2,4,3,20,9,8,5,7,7,5,2003,2003,6,8,15,16,4.0,0.0,3,5,6,3.0,4.0,2.0,6.0,0,6.0,0,847,847,6,5,2,5.0,847,886,0,1733,0,0,2,1,3,1,3,7,7,1,5.0,4.0,2003.0,1.0,2,433,5.0,5.0,3,100,48,0,0,0,0,,,,0,10,2007,9,3,225000
823,824,50,5,60.0,9900,2,,4,4,2,5,3,8,9,8,5,6,6,7,1940,1950,6,8,15,16,4.0,0.0,4,5,4,4.0,4.0,4.0,6.0,0,6.0,0,778,778,6,4,2,5.0,944,545,0,1489,0,0,2,0,3,1,4,7,7,1,5.0,5.0,1940.0,3.0,1,240,5.0,5.0,3,335,0,0,0,0,0,,GdWo,,0,7,2009,9,6,139500
824,825,20,3,81.0,11216,2,,4,4,2,5,3,21,9,8,5,8,8,5,2006,2006,6,8,15,16,4.0,0.0,3,5,6,3.0,3.0,4.0,6.0,0,6.0,0,1489,1489,6,5,2,5.0,1489,0,0,1489,0,0,2,0,3,1,3,7,7,1,5.0,6.0,2006.0,2.0,2,776,5.0,5.0,3,0,140,0,0,0,0,,,,0,6,2006,8,5,232600
825,826,20,5,114.0,14803,2,,4,4,2,5,3,19,5,5,5,8,10,5,2007,2008,5,8,10,11,3.0,816.0,2,5,6,2.0,4.0,3.0,5.0,1636,6.0,0,442,2078,6,5,2,5.0,2084,0,0,2084,1,0,2,0,2,1,2,7,7,1,5.0,6.0,2007.0,1.0,3,1220,5.0,5.0,3,188,45,0,0,0,0,,,,0,6,2008,8,5,385000
826,827,45,4,50.0,6130,2,,4,4,2,5,3,15,9,8,5,3,5,6,1924,1950,6,8,13,15,4.0,0.0,4,5,4,4.0,4.0,4.0,4.0,784,6.0,0,0,784,6,3,2,5.0,784,0,0,784,1,0,1,0,2,1,3,5,7,0,,,,,0,0,,,3,0,0,116,0,0,0,,,,0,5,2008,9,6,109500
827,828,20,5,65.0,8529,2,,3,4,2,5,3,16,9,8,5,8,7,5,2001,2001,6,8,15,16,4.0,0.0,3,5,6,3.0,4.0,4.0,5.0,20,6.0,0,1434,1454,6,5,2,5.0,1434,0,0,1434,0,0,2,0,3,1,3,6,7,1,4.0,6.0,2001.0,2.0,2,527,5.0,5.0,3,290,39,0,0,0,0,,,,0,4,2009,9,6,189000
828,829,60,5,,28698,2,,2,1,2,3,1,9,9,8,5,7,5,5,1967,1967,4,7,11,12,4.0,0.0,4,5,6,4.0,3.0,2.0,1.0,249,2.0,764,0,1013,6,4,2,5.0,1160,966,0,2126,0,1,2,1,3,1,4,7,6,0,,6.0,1967.0,1.0,2,538,5.0,5.0,3,486,0,0,0,225,0,,,,0,6,2009,9,4,185000
829,830,160,3,24.0,2544,2,1.0,4,4,2,5,3,21,9,8,2,7,7,5,2005,2005,6,8,13,15,4.0,0.0,3,5,6,3.0,4.0,4.0,6.0,0,6.0,0,600,600,6,5,2,5.0,520,623,80,1223,0,0,2,1,2,1,3,4,7,0,,5.0,2005.0,2.0,2,480,5.0,5.0,3,0,166,0,0,0,0,,,,0,7,2006,9,6,147400
830,831,20,5,80.0,11900,2,,3,4,2,4,3,25,9,8,5,8,6,5,1957,1957,6,8,14,14,3.0,387.0,4,5,5,4.0,4.0,4.0,2.0,1040,6.0,0,352,1392,6,4,2,4.0,1392,0,0,1392,1,0,1,1,3,1,4,6,7,2,5.0,6.0,1957.0,2.0,2,458,5.0,5.0,3,0,0,0,0,192,0,,,,0,6,2008,9,6,166000
831,832,160,3,30.0,3180,2,1.0,4,4,2,5,3,21,9,8,4,7,7,5,2005,2005,6,8,13,15,4.0,0.0,4,5,6,3.0,4.0,4.0,6.0,0,6.0,0,600,600,6,5,2,5.0,520,600,80,1200,0,0,2,1,2,1,3,4,7,0,,5.0,2005.0,2.0,2,480,5.0,5.0,3,0,166,0,0,0,0,,,,0,6,2006,9,6,151000
832,833,60,5,44.0,9548,2,,3,4,2,3,3,24,9,8,5,7,7,6,2003,2003,6,8,15,16,3.0,223.0,3,5,6,3.0,4.0,4.0,5.0,483,6.0,0,458,941,6,5,2,5.0,941,888,0,1829,1,0,2,1,3,1,3,7,7,1,4.0,6.0,2003.0,2.0,2,613,5.0,5.0,3,192,39,0,0,0,0,,,,0,1,2010,9,6,237000
833,834,20,5,100.0,10004,2,,4,4,2,5,3,25,9,8,5,8,6,6,1964,1964,6,8,14,12,3.0,180.0,4,5,5,4.0,4.0,4.0,2.0,196,3.0,345,975,1516,6,4,2,5.0,1516,0,0,1516,0,0,1,1,3,1,4,6,7,0,,6.0,1964.0,2.0,2,472,5.0,5.0,3,0,0,0,0,152,0,,,,0,2,2009,9,6,167000
834,835,20,5,75.0,7875,2,,4,4,2,5,3,25,9,8,5,8,5,6,1961,1961,6,8,15,16,3.0,136.0,4,5,5,4.0,4.0,4.0,2.0,572,6.0,0,572,1144,6,3,2,5.0,1144,0,0,1144,1,0,1,0,3,1,4,6,7,0,,6.0,1961.0,3.0,2,456,5.0,5.0,3,0,0,0,0,0,0,,GdWo,,0,9,2008,9,6,139950
835,836,20,5,60.0,9600,2,,4,4,2,5,3,18,9,8,5,8,4,7,1950,1995,6,8,15,14,4.0,0.0,4,5,5,3.0,4.0,4.0,3.0,442,6.0,0,625,1067,6,4,2,5.0,1067,0,0,1067,0,0,2,0,2,1,3,4,6,0,,6.0,1996.0,3.0,2,436,5.0,5.0,3,290,0,0,0,0,0,,,,0,2,2010,9,6,128000
836,837,30,4,90.0,8100,2,1.0,4,4,2,5,3,23,9,8,5,8,5,6,1948,1973,6,8,15,16,4.0,0.0,4,5,4,4.0,4.0,4.0,2.0,338,6.0,0,1221,1559,6,3,2,5.0,1559,0,0,1559,1,0,1,0,2,1,4,5,6,0,,5.0,1948.0,3.0,2,812,5.0,5.0,3,0,116,230,0,0,0,,GdWo,,0,6,2007,7,6,153500
837,838,160,4,21.0,1680,2,,4,4,2,5,3,4,9,8,2,7,6,5,1973,1973,6,8,14,14,3.0,158.0,4,5,5,4.0,4.0,4.0,3.0,330,6.0,0,153,483,6,4,2,5.0,483,504,0,987,1,0,1,1,2,1,4,5,7,0,,5.0,1973.0,3.0,1,264,5.0,5.0,3,0,0,0,0,0,0,,,,0,11,2008,9,6,100000
838,839,20,5,75.0,9525,2,,4,4,2,5,3,24,9,8,5,8,5,6,1995,2006,6,8,15,16,4.0,0.0,4,5,6,3.0,4.0,4.0,6.0,0,6.0,0,1099,1099,6,5,2,5.0,1099,0,0,1099,0,0,1,1,3,1,3,6,7,0,,6.0,1999.0,3.0,1,352,5.0,5.0,3,278,0,0,0,0,0,,,,0,6,2008,9,6,144000
839,840,50,5,70.0,11767,2,,4,4,2,5,3,22,9,8,5,6,5,6,1946,1995,6,8,13,15,4.0,0.0,4,5,5,4.0,4.0,4.0,3.0,352,6.0,0,416,768,6,5,2,5.0,768,432,0,1200,0,0,1,0,3,1,4,6,7,0,,5.0,1946.0,3.0,1,240,5.0,5.0,3,0,0,0,0,0,0,,,,0,5,2008,9,6,130500
840,841,70,2,,12155,2,,3,4,2,5,3,8,9,8,5,7,6,8,1925,1950,6,8,12,13,4.0,0.0,4,5,4,4.0,4.0,4.0,3.0,156,6.0,0,516,672,6,4,1,5.0,810,672,0,1482,0,0,2,0,4,1,1,7,7,0,,5.0,1934.0,3.0,1,400,5.0,5.0,1,0,0,254,0,0,0,,,,0,3,2008,9,6,140000
841,842,70,4,60.0,10440,2,2.0,4,4,2,5,3,23,9,8,5,7,5,8,1904,2002,6,8,13,15,4.0,0.0,4,5,6,4.0,4.0,4.0,6.0,0,6.0,0,650,650,6,3,2,5.0,958,581,0,1539,0,0,2,0,3,1,3,8,7,1,1.0,5.0,1983.0,3.0,2,686,3.0,5.0,1,70,78,68,0,0,0,,,,0,6,2008,9,6,157500
